,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower
4330,1,Deaths,102,United States of America,,6,AIAN,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0002626080461942,0.0003125567766387,0.0002229319123471
4331,1,Deaths,102,United States of America,,7,Asian,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,6.97750981014091e-06,8.84693245057837e-06,5.37250244108242e-06
4332,1,Deaths,102,United States of America,,1,Total,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,4.80739419613756e-05,4.94625031762223e-05,4.66435462500365e-05
4333,1,Deaths,102,United States of America,,2,Latino,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,3.39518569444472e-05,3.65554898589566e-05,3.1273987629227e-05
4334,1,Deaths,102,United States of America,,4,Black,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,4.47626990469566e-05,4.79068411166987e-05,4.18001573946527e-05
4335,1,Deaths,102,United States of America,,5,White,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,5.33356717470017e-05,5.52738807514082e-05,5.13529469706333e-05
4336,1,Deaths,102,United States of America,,6,AIAN,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004378784870709,0.0005234566451248,0.0003690384554364
4337,1,Deaths,102,United States of America,,7,Asian,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,1.0347459555243e-05,1.27514358874111e-05,8.01683869939465e-06
4338,1,Deaths,102,United States of America,,1,Total,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,8.5379687317588e-05,8.7256340691298e-05,8.34940462587938e-05
4339,1,Deaths,102,United States of America,,2,Latino,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,6.41256973152676e-05,6.84121504826936e-05,5.98045370413035e-05
4340,1,Deaths,102,United States of America,,4,Black,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,8.00116748461857e-05,8.41408451601035e-05,7.60940896602468e-05
4341,1,Deaths,102,United States of America,,5,White,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,9.40602365079886e-05,9.68084616264899e-05,9.12858663035574e-05
4342,1,Deaths,102,United States of America,,6,AIAN,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0006352443473322,0.000761423663366,0.0005320632635909
4343,1,Deaths,102,United States of America,,7,Asian,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,1.83650297934041e-05,2.26011297854384e-05,1.47229135111622e-05
4344,1,Deaths,102,United States of America,,1,Total,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001519695733612,0.0001549288553031,0.0001490252176174
4345,1,Deaths,102,United States of America,,2,Latino,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001236375760911,0.0001312752060051,0.0001162429307547
4346,1,Deaths,102,United States of America,,4,Black,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001343846404588,0.00014054253138,0.0001287352346729
4347,1,Deaths,102,United States of America,,5,White,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001637057375954,0.0001678874091984,0.000159465497821
4348,1,Deaths,102,United States of America,,6,AIAN,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0010380071109094,0.0012485618800082,0.0008549430793046
4349,1,Deaths,102,United States of America,,7,Asian,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,2.74927876056264e-05,3.18221617625326e-05,2.33815300182332e-05
4350,1,Deaths,102,United States of America,,1,Total,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0002470495286706,0.0002509564329693,0.000243276502788
4351,1,Deaths,102,United States of America,,2,Latino,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0002242506254071,0.0002362175584567,0.0002119824304416
4352,1,Deaths,102,United States of America,,4,Black,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.000230043666982,0.0002384307884575,0.0002212089737038
4353,1,Deaths,102,United States of America,,5,White,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.000258395519889,0.0002633712493516,0.0002530535617281
4354,1,Deaths,102,United States of America,,6,AIAN,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0012690969391555,0.001529677063646,0.0010431655014295
4355,1,Deaths,102,United States of America,,7,Asian,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,4.49480584668493e-05,5.19088231151493e-05,3.90016823041536e-05
4356,1,Deaths,102,United States of America,,1,Total,2,Female,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003200999745351,0.0003245743783514,0.0003154228757733
4357,1,Deaths,102,United States of America,,2,Latino,2,Female,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003421305416135,0.0003569462812514,0.0003273024088157
4358,1,Deaths,102,United States of America,,4,Black,2,Female,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003412880392236,0.000352326573927,0.0003308461725853
4359,1,Deaths,102,United States of America,,5,White,2,Female,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003232762435606,0.0003285355947756,0.0003179924256858
4360,1,Deaths,102,United States of America,,6,AIAN,2,Female,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0011071611352075,0.0013265985189093,0.0009144208535502
4361,1,Deaths,102,United States of America,,7,Asian,2,Female,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,6.09244721996781e-05,6.80060246386299e-05,5.4462945479857e-05
4362,1,Deaths,102,United States of America,,1,Total,2,Female,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003352438818418,0.0003401567692038,0.0003304355901251
4363,1,Deaths,102,United States of America,,2,Latino,2,Female,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004303672177924,0.0004495597457307,0.0004101713294928
4364,1,Deaths,102,United States of America,,4,Black,2,Female,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003642556055835,0.0003756353299869,0.0003516523497111
4365,1,Deaths,102,United States of America,,5,White,2,Female,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003282745702131,0.0003341839468185,0.0003229999936781
4366,1,Deaths,102,United States of America,,6,AIAN,2,Female,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0010482540966761,0.0012724624460444,0.0008684942260989
4367,1,Deaths,102,United States of America,,7,Asian,2,Female,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,9.5241607093471e-05,0.0001055633148234,8.59153191041621e-05
4368,1,Deaths,102,United States of America,,1,Total,2,Female,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003475060735147,0.0003534951574136,0.0003421711353365
4369,1,Deaths,102,United States of America,,2,Latino,2,Female,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0005412590017674,0.0005640839438155,0.0005179774617729
4370,1,Deaths,102,United States of America,,4,Black,2,Female,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003348281839173,0.0003496758166211,0.0003213909293408
4371,1,Deaths,102,United States of America,,5,White,2,Female,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003308639639344,0.0003370331325223,0.0003247813833405
4372,1,Deaths,102,United States of America,,6,AIAN,2,Female,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0013032354781044,0.0015595468014041,0.0010704771316625
4373,1,Deaths,102,United States of America,,7,Asian,2,Female,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001674280383155,0.0001842146063481,0.0001521049470893
4374,1,Deaths,102,United States of America,,1,Total,2,Female,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003964734921758,0.0004030643147859,0.0003903010256094
4375,1,Deaths,102,United States of America,,2,Latino,2,Female,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0006648238782306,0.000692396214496,0.0006369846955139
4376,1,Deaths,102,United States of America,,4,Black,2,Female,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.000320743307781,0.0003353310919881,0.0003066506289048
4377,1,Deaths,102,United States of America,,5,White,2,Female,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003797107083892,0.0003870488662677,0.0003730424607151
4378,1,Deaths,102,United States of America,,6,AIAN,2,Female,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0013716932951563,0.0016442094537952,0.0011249412169525
4379,1,Deaths,102,United States of America,,7,Asian,2,Female,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0002386901131896,0.0002613256156379,0.0002176556080961
4380,1,Deaths,102,United States of America,,1,Total,2,Female,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004502565124793,0.0004574364062476,0.0004433965524191
4381,1,Deaths,102,United States of America,,2,Latino,2,Female,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0007649168779848,0.0007925471156799,0.0007363010749571
4382,1,Deaths,102,United States of America,,4,Black,2,Female,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003287471290229,0.000344200475378,0.0003143545311007
4383,1,Deaths,102,United States of America,,5,White,2,Female,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004338435863589,0.0004416594138402,0.0004262530389894
4384,1,Deaths,102,United States of America,,6,AIAN,2,Female,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0011137583097219,0.0012819055146789,0.0009666158502335
4385,1,Deaths,102,United States of America,,7,Asian,2,Female,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003455908120598,0.0003708837911837,0.0003233469658451
4386,1,Deaths,102,United States of America,,1,Total,2,Female,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004613842744509,0.0004696493282273,0.0004535621586997
4387,1,Deaths,102,United States of America,,2,Latino,2,Female,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0008112551756381,0.0008425207676402,0.0007789257373116
4388,1,Deaths,102,United States of America,,4,Black,2,Female,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003252534178535,0.0003430018810311,0.0003074027162269
4389,1,Deaths,102,United States of America,,5,White,2,Female,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004403472412895,0.0004491516808453,0.0004315540871341
4390,1,Deaths,102,United States of America,,6,AIAN,2,Female,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0010141417747556,0.0011642756062851,0.0008738845533263
4391,1,Deaths,102,United States of America,,7,Asian,2,Female,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004684403158643,0.0005035256341597,0.0004368573127379
4392,1,Deaths,102,United States of America,,1,Total,2,Female,160,85 plus,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004661960340817,0.0004762243922459,0.0004567053304941
4393,1,Deaths,102,United States of America,,2,Latino,2,Female,160,85 plus,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0008045939523956,0.0008440974002715,0.000762527279713
4394,1,Deaths,102,United States of America,,4,Black,2,Female,160,85 plus,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0003836314038784,0.000409069046606,0.0003569281768264
4395,1,Deaths,102,United States of America,,5,White,2,Female,160,85 plus,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004456711383627,0.0004564302563926,0.0004360146254162
4396,1,Deaths,102,United States of America,,6,AIAN,2,Female,160,85 plus,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0009068987542148,0.0010767973123827,0.0007601460608936
4397,1,Deaths,102,United States of America,,7,Asian,2,Female,160,85 plus,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0005211662643559,0.0005661277933836,0.0004757763620959
4398,1,Deaths,102,United States of America,,1,Total,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001447886670708,0.0001457640834259,0.0001438280490216
4399,1,Deaths,102,United States of America,,2,Latino,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001063176197953,0.0001088185656134,0.0001035890180459
4400,1,Deaths,102,United States of America,,4,Black,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.00011316395628,0.0001153424085058,0.0001110125158448
4401,1,Deaths,102,United States of America,,5,White,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001659663020126,0.0001673543820006,0.0001645474286381
4402,1,Deaths,102,United States of America,,6,AIAN,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0004988269251678,0.0005602433576611,0.0004441567058737
4403,1,Deaths,102,United States of America,,7,Asian,2,Female,22,All Ages,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,4.98014637340789e-05,5.25138125974565e-05,4.73976618059112e-05
4404,1,Deaths,102,United States of America,,1,Total,2,Female,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001330361223214,0.0001339351496134,0.0001321437335403
4405,1,Deaths,102,United States of America,,2,Latino,2,Female,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001685789371294,0.000172531877026,0.0001642733640698
4406,1,Deaths,102,United States of America,,4,Black,2,Female,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001232277877042,0.0001256031276922,0.0001209007927331
4407,1,Deaths,102,United States of America,,5,White,2,Female,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0001333217428809,0.0001344885042713,0.0001321157139161
4408,1,Deaths,102,United States of America,,6,AIAN,2,Female,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,0.0005495519907152,0.0006152413888104,0.0004904163443531
4409,1,Deaths,102,United States of America,,7,Asian,2,Female,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2014,3,Rate,5.71398378067772e-05,6.0199061990769e-05,5.44114608284501e-05
4410,1,Deaths,102,United States of America,,1,Total,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0,0.0,0.0
4411,1,Deaths,102,United States of America,,2,Latino,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0,0.0,0.0
4412,1,Deaths,102,United States of America,,4,Black,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0,0.0,0.0
4413,1,Deaths,102,United States of America,,5,White,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0,0.0,0.0
4414,1,Deaths,102,United States of America,,6,AIAN,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0,0.0,0.0
4415,1,Deaths,102,United States of America,,7,Asian,2,Female,28,<1 year,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0,0.0,0.0
4416,1,Deaths,102,United States of America,,1,Total,2,Female,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,7.17231451210845e-07,8.30461256619019e-07,6.11716209544663e-07
4417,1,Deaths,102,United States of America,,2,Latino,2,Female,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,6.40896388794371e-07,8.15628524173761e-07,4.97584104471691e-07
4418,1,Deaths,102,United States of America,,4,Black,2,Female,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.07465096245787e-06,1.33939372661514e-06,8.17153623582229e-07
4419,1,Deaths,102,United States of America,,5,White,2,Female,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,6.54574537738562e-07,7.70885990168957e-07,5.43605441517157e-07
4420,1,Deaths,102,United States of America,,6,AIAN,2,Female,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.91473453550233e-06,2.931680583504e-06,1.16250099140442e-06
4421,1,Deaths,102,United States of America,,7,Asian,2,Female,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,4.47348177332235e-07,7.99331005409226e-07,2.06125745622857e-07
4422,1,Deaths,102,United States of America,,1,Total,2,Female,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.29392261395631e-07,2.66004861907664e-07,1.92887698980251e-07
4423,1,Deaths,102,United States of America,,2,Latino,2,Female,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.11454093052961e-07,2.68863706030433e-07,1.60382318264433e-07
4424,1,Deaths,102,United States of America,,4,Black,2,Female,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.14355545484724e-07,3.97590498614309e-07,2.35044186697098e-07
4425,1,Deaths,102,United States of America,,5,White,2,Female,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.98045991235722e-07,2.38968437942893e-07,1.59258177757938e-07
4426,1,Deaths,102,United States of America,,6,AIAN,2,Female,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,9.63510022574236e-07,1.37075611707683e-06,6.53793252401916e-07
4427,1,Deaths,102,United States of America,,7,Asian,2,Female,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.3794557911616e-07,3.85456307139118e-07,1.2506342487123e-07
4428,1,Deaths,102,United States of America,,1,Total,2,Female,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.71598382669677e-07,4.15254450389977e-07,3.29557965174161e-07
4429,1,Deaths,102,United States of America,,2,Latino,2,Female,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.99313871696711e-07,4.72459413414335e-07,3.29679892044289e-07
4430,1,Deaths,102,United States of America,,4,Black,2,Female,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,5.01630968603071e-07,6.06134520049475e-07,4.01701097689319e-07
4431,1,Deaths,102,United States of America,,5,White,2,Female,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.03165722522121e-07,3.49364182793532e-07,2.6081713927996e-07
4432,1,Deaths,102,United States of America,,6,AIAN,2,Female,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.00029135485441e-06,2.66022024092094e-06,1.45500657343915e-06
4433,1,Deaths,102,United States of America,,7,Asian,2,Female,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.83017099219086e-07,4.52936161629142e-07,1.44832711565769e-07
4434,1,Deaths,102,United States of America,,1,Total,2,Female,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.23414732481053e-06,1.33701935731837e-06,1.14328583306399e-06
4435,1,Deaths,102,United States of America,,2,Latino,2,Female,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.17295429402836e-06,1.35387320514068e-06,1.01000048828509e-06
4436,1,Deaths,102,United States of America,,4,Black,2,Female,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.94466521680259e-06,2.22650071626284e-06,1.71169404630088e-06
4437,1,Deaths,102,United States of America,,5,White,2,Female,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.04605316114279e-06,1.16486246596609e-06,9.37966724204383e-07
4438,1,Deaths,102,United States of America,,6,AIAN,2,Female,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,5.82814651142268e-06,7.50125001885004e-06,4.40966428374856e-06
4439,1,Deaths,102,United States of America,,7,Asian,2,Female,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,5.76901646734435e-07,8.99298982068154e-07,3.44335577735547e-07
4440,1,Deaths,102,United States of America,,1,Total,2,Female,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.58143411320249e-06,3.80413768386159e-06,3.36822955840805e-06
4441,1,Deaths,102,United States of America,,2,Latino,2,Female,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.07103517829484e-06,3.51094001100364e-06,2.65450730498994e-06
4442,1,Deaths,102,United States of America,,4,Black,2,Female,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,5.09516142517716e-06,5.68108399677955e-06,4.53258444353092e-06
4443,1,Deaths,102,United States of America,,5,White,2,Female,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.28220100219469e-06,3.55701846045473e-06,3.02229662035204e-06
4444,1,Deaths,102,United States of America,,6,AIAN,2,Female,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.33253043344461e-05,3.01126252417279e-05,1.78259033650941e-05
4445,1,Deaths,102,United States of America,,7,Asian,2,Female,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,9.58608757061613e-07,1.54732490654961e-06,5.53899096924897e-07
4446,1,Deaths,102,United States of America,,1,Total,2,Female,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.28490531505705e-05,1.34691089811453e-05,1.22352376221598e-05
4447,1,Deaths,102,United States of America,,2,Latino,2,Female,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,9.14862164594204e-06,1.01501514402074e-05,8.20896813868737e-06
4448,1,Deaths,102,United States of America,,4,Black,2,Female,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.26459841611205e-05,1.39138214827753e-05,1.13498505839422e-05
4449,1,Deaths,102,United States of America,,5,White,2,Female,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.36736091660295e-05,1.44583261162852e-05,1.29028937655563e-05
4450,1,Deaths,102,United States of America,,6,AIAN,2,Female,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0001240081482713,0.0001469317743672,0.0001050512417564
4451,1,Deaths,102,United States of America,,7,Asian,2,Female,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.59847786384516e-06,3.37795297725277e-06,1.9353935448377e-06
4452,1,Deaths,102,United States of America,,1,Total,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.08855348394458e-05,3.19219512619174e-05,2.9832986928206e-05
4453,1,Deaths,102,United States of America,,2,Latino,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.15787377034956e-05,2.35216539809868e-05,1.97992169470865e-05
4454,1,Deaths,102,United States of America,,4,Black,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.680078807629e-05,2.88032662562512e-05,2.48520127321203e-05
4455,1,Deaths,102,United States of America,,5,White,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.44561077506374e-05,3.5847028551194e-05,3.30201438402458e-05
4456,1,Deaths,102,United States of America,,6,AIAN,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0002857797854346,0.000337798548381,0.0002417895150297
4457,1,Deaths,102,United States of America,,7,Asian,2,Female,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,7.51048404739047e-06,9.56818323051702e-06,5.77891670599282e-06
4458,1,Deaths,102,United States of America,,1,Total,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,5.32969608349865e-05,5.47515095083749e-05,5.1818288539215e-05
4459,1,Deaths,102,United States of America,,2,Latino,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,3.73581219959872e-05,4.00460013373103e-05,3.46326560924183e-05
4460,1,Deaths,102,United States of America,,4,Black,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,4.84873313613925e-05,5.16007383171983e-05,4.5259930851304e-05
4461,1,Deaths,102,United States of America,,5,White,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,5.99074171024589e-05,6.20276543804638e-05,5.79117794341477e-05
4462,1,Deaths,102,United States of America,,6,AIAN,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.000466502668803,0.0005611158690434,0.0003928191351376
4463,1,Deaths,102,United States of America,,7,Asian,2,Female,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.10146388243072e-05,1.38261501428627e-05,8.6472620923978e-06
4464,1,Deaths,102,United States of America,,1,Total,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,9.13749208347489e-05,9.34830389543093e-05,8.92158318439626e-05
4465,1,Deaths,102,United States of America,,2,Latino,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,6.69872595503746e-05,7.16250058349924e-05,6.2728409064787e-05
4466,1,Deaths,102,United States of America,,4,Black,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,8.51229368159015e-05,8.96379763398575e-05,8.06784369107256e-05
4467,1,Deaths,102,United States of America,,5,White,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0001023637222442,0.0001053984899312,9.94939876120844e-05
4468,1,Deaths,102,United States of America,,6,AIAN,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0006634838522456,0.0007934431583161,0.000558070446411
4469,1,Deaths,102,United States of America,,7,Asian,2,Female,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,1.91594862516114e-05,2.37018033936073e-05,1.543288867637e-05
4470,1,Deaths,102,United States of America,,1,Total,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0001542070376629,0.0001572037363798,0.000151397541716
4471,1,Deaths,102,United States of America,,2,Latino,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0001219335868995,0.0001291228721094,0.0001149793532921
4472,1,Deaths,102,United States of America,,4,Black,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0001363095084325,0.0001424695674736,0.000130156151251
4473,1,Deaths,102,United States of America,,5,White,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0001681770023302,0.000172337523982,0.0001640652950798
4474,1,Deaths,102,United States of America,,6,AIAN,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0010550943757139,0.001256247415001,0.0008768682040439
4475,1,Deaths,102,United States of America,,7,Asian,2,Female,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,2.77116311448379e-05,3.18556282798011e-05,2.35855033971316e-05
4476,1,Deaths,102,United States of America,,1,Total,2,Female,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2015,3,Rate,0.0002470030709355,0.0002510117033133,0.0002430799024219
